uid	username	map_id	mods	n320	n300	n200	n100	n50	miss	score_id	lazer
7590894	ExNeko	2167361		1744	689	64	5	1	6	540056446	0
7590894	ExNeko	4074807		1433	579	25	2	1	0	2676096247	1
7590894	ExNeko	3682399		4597	3513	545	78	21	109	539688640	0
7590894	ExNeko	4554406		1540	1363	157	16	11	27	590290208	0
7590894	ExNeko	1531013		2079	673	128	15	4	23	554773218	0
7590894	ExNeko	3858523		1614	920	103	6	1	11	527291730	0
7590894	ExNeko	4722298	DT	2424	2656	450	90	36	101	589913444	0
7590894	ExNeko	3563179		1839	1109	244	21	2	21	539690802	0
7590894	ExNeko	4704260		2855	878	84	14	1	21	612476637	0
7590894	ExNeko	3735376		5785	2276	225	28	6	33	526099609	0
7590894	ExNeko	4000616		2115	1504	123	12	4	17	573385305	0
7590894	ExNeko	4249332		2783	2182	129	10	2	15	580097786	0
7590894	ExNeko	4000612		5341	1430	75	15	5	17	538416838	0
7590894	ExNeko	4185165		2401	1135	181	27	7	22	559333756	0
7590894	ExNeko	3982474		5872	583	7	1	17	20	534727166	0
7590894	ExNeko	3769131		5409	2936	521	136	39	153	571666214	0
7590894	ExNeko	4079491	DT	395	460	76	7	2	16	555060528	0
7590894	ExNeko	3940625		4447	3308	605	83	26	124	568628565	0
7590894	ExNeko	4021625	HT	4219	1023	68	4	2	8	547035884	0
7590894	ExNeko	2261284		1503	891	64	4	0	4	577674641	0
7590894	ExNeko	4231313	HT	5228	201	4	1	2	6	574463940	0
7590894	ExNeko	3537060		2203	1210	195	36	3	23	513849000	0
7590894	ExNeko	3798808	DT	1142	932	164	20	14	24	572007500	0
7590894	ExNeko	1906189	DT	2886	2026	376	79	13	78	572134704	0
7590894	ExNeko	4393933	HT	3535	2426	150	7	5	13	569185546	0
7590894	ExNeko	1316425	DT	1928	1372	259	38	13	37	573612052	0
7590894	ExNeko	3719385	DT	2599	1500	135	5	5	8	570608305	0
7590894	ExNeko	4087826		3596	2450	289	57	13	62	569186398	0
7590894	ExNeko	2220863	NF+DT	2773	2135	426	85	23	91	571667630	0
7590894	ExNeko	4143735	DT	2293	1611	244	30	10	46	572456659	0
7590894	ExNeko	3838918		4023	2144	279	30	11	29	560579571	0
8021339	Mi-a	3469849	HT	6549	3813	346	39	12	69	569603615	0
8021339	Mi-a	4097226	MR	4759	3378	621	211	78	203	580220348	0
8021339	Mi-a	4001513		4111	2801	291	22	12	33	569604673	0
8021339	Mi-a	4009587		2439	2660	452	61	14	78	578470733	0
8021339	Mi-a	4000342		6026	3364	407	35	21	97	572940775	0
8021339	Mi-a	3844594	MR	4540	3544	626	69	21	88	580327984	0
8021339	Mi-a	4297374	HT+MR	3252	1690	146	9	0	16	569689291	0
8021339	Mi-a	5042671		2021	2251	401	40	24	63	619675213	0
8021339	Mi-a	3886726	HT	5073	2833	240	23	7	24	563195662	0
8021339	Mi-a	3838922	HT	5415	2840	173	10	1	20	527597186	0
8021339	Mi-a	3497002		5160	4123	601	89	28	130	578471898	0
8021339	Mi-a	3677003		5233	3226	388	22	6	45	563097936	0
8021339	Mi-a	4498837	MR	2799	2381	199	22	23	49	578472991	0
8021339	Mi-a	4487439	HT	9178	6199	744	62	24	73	574735508	0
8021339	Mi-a	4224583		2408	2358	332	43	9	50	565388881	0
8021339	Mi-a	4032124	HT	7523	4893	428	25	18	63	563194692	0
8021339	Mi-a	4973159	MR	3972	3359	596	69	27	100	623499993	0
8021339	Mi-a	3953704		3765	3895	652	106	17	123	528683442	0
8021339	Mi-a	4224584		2584	2137	212	22	10	35	565388425	0
8021339	Mi-a	3918036		3378	3033	454	66	21	67	580325787	0
8021339	Mi-a	3879909		4330	3173	484	34	6	45	563097107	0
8021339	Mi-a	4983824		3535	2821	368	48	39	89	618588595	0
8021339	Mi-a	3517235	NC	2413	2004	224	29	10	38	580331547	0
8021339	Mi-a	4201708	HT	3762	2805	269	19	7	38	563193498	0
8021339	Mi-a	4478869	MR	4203	3207	421	63	26	80	567546843	0
8021339	Mi-a	3779106		5332	4509	683	83	36	134	528331309	0
8021339	Mi-a	3797369	MR	2704	586	31	1	3	8	527599081	0
8021339	Mi-a	2089432	HT	5395	2594	259	32	6	17	527734868	0
8021339	Mi-a	3968336		3767	3042	562	89	28	113	563196518	0
8021339	Mi-a	4009375	HT	5948	3590	351	29	13	53	569604362	0
8021339	Mi-a	4065226		1881	1447	187	12	5	19	561475908	0
8021339	Mi-a	3594454		1977	569	48	0	0	6	569687679	0
8021339	Mi-a	2167361		1724	718	49	7	4	7	528336152	0
8021339	Mi-a	1227568	DT	2346	1307	165	14	5	11	488819915	0
8021339	Mi-a	3479099		3511	1382	94	8	0	5	578474447	0
8021339	Mi-a	3950097		4159	2810	278	17	2	22	559025146	0
8021339	Mi-a	1679790	HT	2025	1176	141	14	4	9	391918978	0
8021339	Mi-a	4000616		2147	1472	118	15	3	20	574343242	0
8021339	Mi-a	1615738	DT	3138	1975	167	13	9	18	481881004	0
8021339	Mi-a	2727115		4043	3450	381	25	11	36	488817796	0
8021339	Mi-a	3940625	MR	4340	3414	625	91	30	93	580218297	0
8021339	Mi-a	3449261		2643	2106	248	28	10	42	528224729	0
8021339	Mi-a	3537060		2138	1278	213	18	3	20	496137510	0
8021339	Mi-a	3735376		5275	2728	286	20	9	35	560145413	0
8021339	Mi-a	3858523		1554	934	148	8	2	9	528328267	0
8021339	Mi-a	2261284		1452	936	73	1	3	1	481185164	0
8021339	Mi-a	4249332		2774	2123	190	18	2	14	578474027	0
8021339	Mi-a	3682399		4425	3565	621	92	33	127	580216506	0
8021339	Mi-a	3809992		4050	4216	891	144	37	177	563100258	0
8021339	Mi-a	3729442	DT	2049	1910	438	74	32	86	563198465	0
8021339	Mi-a	4964059		3120	1684	153	21	13	25	620172940	0
8021339	Mi-a	3719385	DT	2618	1477	131	9	3	14	527738560	0
8021339	Mi-a	1900585	DT	1275	573	138	51	8	25	481022256	0
8021339	Mi-a	1906189	DT	2586	2276	462	53	14	67	481025083	0
8021339	Mi-a	1802831		4029	2595	224	15	9	17	488812709	0
8021339	Mi-a	4074807		652	436	18	0	2	3	559141190	0
8021339	Mi-a	3924687	HT	2927	2915	381	50	8	19	529803056	0
8021339	Mi-a	3838918		3700	2472	281	22	6	35	562437365	0
8021339	Mi-a	4964416		2907	1588	81	5	7	12	621671173	0
8021339	Mi-a	4973026		2759	1157	152	12	5	15	622871239	0
8021339	Mi-a	3180484	DT	2850	2337	386	70	13	71	567448708	0
8021339	Mi-a	3995898		3235	1226	92	3	1	6	567444567	0
8021339	Mi-a	3596762		3264	1795	268	8	2	16	496140376	0
8021339	Mi-a	2935047	DT	2217	1709	493	95	17	89	488822943	0
8021339	Mi-a	1742328	DT	1836	1820	282	45	12	46	481186360	0
8021339	Mi-a	3389406		4122	2629	624	86	17	108	481183489	0
8021339	Mi-a	4021625	HT	3604	1485	186	23	4	22	562438388	0
8021339	Mi-a	3187056		5235	2979	310	27	9	42	495068555	0
8021339	Mi-a	4000612		4630	1862	319	24	9	39	569049707	0
8021339	Mi-a	3389414		4306	2129	324	28	8	48	481877732	0
8021339	Mi-a	4264808		271	315	27	3	3	3	559141513	0
8021339	Mi-a	1210523	DT	938	706	87	5	0	0	481181044	0
8021339	Mi-a	2220863		3588	1804	118	15	1	7	481885746	0
8021339	Mi-a	1940272		4158	2622	592	57	19	87	439790030	0
8021339	Mi-a	4105372	HT	3127	1441	377	34	7	44	558759294	0
8021339	Mi-a	4139210		2213	2077	240	16	5	12	559024424	0
8021339	Mi-a	3344165		2180	1336	291	36	12	38	493210104	0
8021339	Mi-a	1270895		1509	800	84	1	0	6	569781166	0
8021339	Mi-a	2158908		2648	1128	182	16	4	22	569781517	0
8021339	Mi-a	1608665		6028	2838	614	97	20	92	439786419	0
8021339	Mi-a	3980140		4281	1882	201	22	7	10	571718500	0
8021339	Mi-a	4490001	MR	1402	1305	221	28	7	31	578112759	0
8021339	Mi-a	923665	DT	2152	1777	325	54	12	40	481180577	0
8021339	Mi-a	3347872		4773	2717	188	8	2	26	483391416	0
8021339	Mi-a	1321271	DT	2523	1908	419	52	19	47	481180019	0
8021339	Mi-a	4079491	DT	376	440	103	15	5	17	559141761	0
8021339	Mi-a	4249326	MR	276	297	18	1	0	1	569690384	0
8021339	Mi-a	3165981		3864	1640	176	20	3	23	573729041	0
8021339	Mi-a	3437094		3925	1622	170	10	2	18	487709011	0
8021339	Mi-a	2694154		3706	1963	307	22	3	20	468539380	0
8021339	Mi-a	2056739		5355	2813	539	57	25	113	488627117	0
8021339	Mi-a	1679797		1538	1140	276	37	14	48	481184215	0
8021339	Mi-a	690909	DT	2473	1509	292	52	12	51	358164744	0
8021339	Mi-a	2970979	DT	2655	2287	385	46	20	58	481024386	0
8021339	Mi-a	3302254		1908	1047	67	1	2	8	569780527	0
8021339	Mi-a	831204		1612	988	173	25	3	34	481185666	0
8021339	Mi-a	1536787		1830	700	152	22	4	22	439783314	0
8021339	Mi-a	4070865		2772	961	122	9	3	17	569869713	0
8021339	Mi-a	2692497	DT	2070	1985	473	87	24	88	488820978	0
8021339	Mi-a	3043451		3577	2324	259	12	4	25	475383411	0
8273098	My Angel Koishi	5563410		6329	3514	189	20	9	25	665892045	0
8273098	My Angel Koishi	5737040		7203	3953	183	24	12	35	666642024	0
8273098	My Angel Koishi	5107047		9341	6913	432	83	32	99	663414709	0
8273098	My Angel Koishi	5415139		3085	2325	276	42	21	40	666641528	0
8273098	My Angel Koishi	5729586		3829	1850	98	12	10	16	666440998	0
8273098	My Angel Koishi	5574376		4932	3256	299	62	15	57	666090009	0
8273098	My Angel Koishi	5574387		5500	3201	202	19	11	37	665894896	0
8273098	My Angel Koishi	3469849		9834	4332	597	116	77	148	5871990968	1
8273098	My Angel Koishi	5611269		4715	3288	210	14	0	10	666726140	0
8273098	My Angel Koishi	4097226		9036	3573	518	82	55	136	5866804307	1
8273098	My Angel Koishi	4487439		14253	7108	920	143	91	175	5866893579	1
8273098	My Angel Koishi	5525565		3692	2419	144	10	12	23	666089134	0
8273098	My Angel Koishi	5273531		16769	5541	565	58	23	44	5974111830	1
8273098	My Angel Koishi	5538251		6908	2238	148	8	1	6	665893214	0
8273098	My Angel Koishi	4983858		12186	5784	645	136	103	146	5882703289	1
8273098	My Angel Koishi	5433961		4500	2780	266	58	24	68	665963105	0
8273098	My Angel Koishi	5516105		6556	3754	189	14	14	33	666089619	0
8273098	My Angel Koishi	5448390		7712	5453	497	92	34	103	665895837	0
8273098	My Angel Koishi	5515664		3945	2217	107	17	3	11	666727886	0
8273098	My Angel Koishi	2089432		7441	3240	306	32	19	45	5987320401	1
8273098	My Angel Koishi	5042671		5490	2387	174	20	10	19	5866906743	1
8273098	My Angel Koishi	3886726		7573	3247	363	51	15	51	5871461837	1
8273098	My Angel Koishi	4032124		11898	6276	909	129	98	228	5872040696	1
8273098	My Angel Koishi	4974366		9034	4330	467	49	27	93	5913105770	1
8273098	My Angel Koishi	5517332	DT	2427	1651	220	55	24	64	666641224	0
8273098	My Angel Koishi	5525561		5919	4249	562	67	25	53	666729722	0
8273098	My Angel Koishi	4404683	HT	11938	3996	388	26	11	10	5896297423	1
8273098	My Angel Koishi	4009587		5495	2583	252	37	25	33	5871537716	1
8273098	My Angel Koishi	5616379		3138	1752	95	12	6	15	665964398	0
8273098	My Angel Koishi	3838922		4772	3235	310	50	30	62	663884595	0
8273098	My Angel Koishi	4404686		9090	3871	309	24	23	41	5871675847	1
8273098	My Angel Koishi	5139638		7494	3206	367	61	55	89	5871524051	1
8273098	My Angel Koishi	2220863	DT+MR	3381	1915	177	19	9	32	665889485	0
8273098	My Angel Koishi	2261284	DT	1941	1320	150	29	17	46	5877506626	1
8273098	My Angel Koishi	4489995	DT	4708	2440	365	40	39	78	5877367722	1
8273098	My Angel Koishi	5154675		8888	5512	821	132	86	161	5882632739	1
8273098	My Angel Koishi	3144879	DT+MR	4301	1476	109	16	1	14	663973376	0
8273098	My Angel Koishi	4973158		6712	2304	147	8	9	20	5871414852	1
8273098	My Angel Koishi	5031531	DT	1988	1285	118	36	9	68	663790993	0
8273098	My Angel Koishi	3953704		8624	3831	367	34	16	52	5891736471	1
8273098	My Angel Koishi	4201708		6515	3257	533	93	68	134	5891665231	1
8273098	My Angel Koishi	4224583		3631	1501	62	1	2	3	663887769	0
8273098	My Angel Koishi	3924687		6794	3248	416	39	30	73	5913126208	1
8273098	My Angel Koishi	3844594		7437	3286	324	22	16	25	5871898627	1
8273098	My Angel Koishi	5187460	DT	3682	1962	93	3	4	17	665890736	0
8273098	My Angel Koishi	3729442	DT	3063	1474	44	5	0	3	663883384	0
8273098	My Angel Koishi	3818593	DT	2577	1658	314	20	12	32	5877354094	1
8273098	My Angel Koishi	4973159		7485	3360	276	16	8	18	5949425168	1
8273098	My Angel Koishi	4009375		8498	3950	478	98	62	158	5891704994	1
8273098	My Angel Koishi	4001513		7182	2421	151	8	2	6	5871508072	1
8273098	My Angel Koishi	3497002		9613	3602	380	27	8	41	5913184551	1
8273098	My Angel Koishi	3968336		7388	2313	150	9	13	7	5913005787	1
8273098	My Angel Koishi	2848186	DT	4732	1946	229	54	25	50	5891911191	1
8273098	My Angel Koishi	5525503		2925	2170	94	5	2	4	665893507	0
8273098	My Angel Koishi	3187056	DT	6940	4105	723	96	44	148	5877392914	1
8273098	My Angel Koishi	4347923		10021	4960	583	66	28	92	5891547160	1
8273098	My Angel Koishi	1679790	MR	1953	1175	179	24	14	24	663449788	0
8273098	My Angel Koishi	3995898	DT	3988	2106	348	19	12	42	5877448233	1
8273098	My Angel Koishi	4205295	DT	1224	649	94	10	12	11	5877426241	1
8273098	My Angel Koishi	4074807	DT	1230	627	110	23	11	39	5877346480	1
8273098	My Angel Koishi	4965556		8156	3162	267	15	19	31	5912985511	1
8273098	My Angel Koishi	4129720		8254	2496	160	27	35	40	5913389120	1
8273098	My Angel Koishi	1802831	DT	5304	3467	663	137	68	164	5891644663	1
8273098	My Angel Koishi	4231313		4094	1299	28	4	6	11	5891855763	1
8273098	My Angel Koishi	5048955	DT	4980	2904	506	142	74	263	5877496527	1
8273098	My Angel Koishi	5074941	HT	8783	3753	369	28	15	40	5892000136	1
8273098	My Angel Koishi	4000342		10173	3455	328	16	9	19	5871771897	1
8273098	My Angel Koishi	3918036		7059	2889	273	21	22	25	5913420759	1
8273098	My Angel Koishi	4983824		8194	3287	252	21	16	30	5912964901	1
8273098	My Angel Koishi	4673272		7573	2577	209	30	17	38	5877683368	1
8273098	My Angel Koishi	5153901	DT	3098	2216	317	39	16	51	666093445	0
8273098	My Angel Koishi	4297374		3827	2271	443	111	85	128	5882655854	1
8273098	My Angel Koishi	4079491	DT	1153	460	45	2	3	1	5891747736	1
8273098	My Angel Koishi	4224584		3868	1097	27	2	0	6	663888201	0
8273098	My Angel Koishi	4722298	DT	5195	2864	360	25	15	19	5877600151	1
8273098	My Angel Koishi	4675234		5297	2294	146	14	7	19	665966591	0
8273098	My Angel Koishi	4065224		3575	1692	209	32	16	36	5913202837	1
8273098	My Angel Koishi	3226089	DT	2597	1565	104	10	1	15	663454905	0
8273098	My Angel Koishi	4973092		9099	3295	243	9	7	7	5871493093	1
8273098	My Angel Koishi	3677003		6473	2373	70	2	0	2	665886876	0
8273098	My Angel Koishi	5504474		4873	2536	175	9	0	7	665967025	0
8273098	My Angel Koishi	3779106		7415	3068	239	17	5	33	529452417	0
8273098	My Angel Koishi	4498837		6807	2473	282	16	9	13	5871734052	1
8273098	My Angel Koishi	4374839	DT	3110	1247	104	21	1	14	5877342047	1
8273098	My Angel Koishi	3809992		8538	4388	599	38	30	42	5949477050	1
8273098	My Angel Koishi	3517235	DT	5227	1972	142	3	3	3	5949542148	1
8273098	My Angel Koishi	3401407	MR	3014	1299	107	7	7	10	663416204	0
8273098	My Angel Koishi	5549560		4106	1980	132	13	3	16	665968785	0
8273098	My Angel Koishi	3886482	DT	3657	2391	297	28	12	60	663976235	0
8273098	My Angel Koishi	3854653	DT	4578	2454	411	88	43	107	5917475037	1
8273098	My Angel Koishi	2205806	DT	2376	678	72	0	1	5	663883073	0
8273098	My Angel Koishi	4005910	DT	1345	620	47	2	0	8	665497744	0
8273098	My Angel Koishi	3798808	DT	1703	560	26	4	0	3	663790736	0
8273098	My Angel Koishi	1900585	DT+MR	1683	348	21	8	3	7	663882448	0
8273098	My Angel Koishi	830448	DT+MR	4069	1559	238	31	9	33	663891156	0
8273098	My Angel Koishi	3879909		5118	2699	233	10	1	11	534699159	0
8273098	My Angel Koishi	884617	MR	2323	1092	122	8	8	16	663455243	0
8273098	My Angel Koishi	4554402	DT	2349	1610	249	23	15	19	5891615405	1
8273098	My Angel Koishi	2935047	DT+MR	2804	1541	203	36	10	26	481316877	0
8273098	My Angel Koishi	2698643	DT	1104	473	22	2	0	0	663446196	0
8479894	Mars_	3838922	HT	4694	2947	496	106	77	139	591953332	0
8479894	Mars_	4009587	HT	2828	2306	400	58	25	87	591952441	0
8479894	Mars_	4001513	HT	4070	2827	289	36	9	39	599733436	0
8479894	Mars_	3469849	HT	5136	3998	1020	251	150	273	599381546	0
8479894	Mars_	3497002	HT	5869	3502	561	61	33	105	591956658	0
8479894	Mars_	3594454		1745	698	96	18	4	39	577512742	0
8479894	Mars_	4231313	HT	4094	1219	48	3	14	64	594853575	0
8479894	Mars_	3982473		4480	1023	45	12	24	41	536411648	0
8479894	Mars_	767046	DT	2337	1223	247	28	2	16	326077136	0
8479894	Mars_	3797369		2310	778	59	29	62	95	596642526	0
8479894	Mars_	2848186		4649	1471	185	23	11	25	491253156	0
8479894	Mars_	4404686	HT	4266	3669	794	153	147	228	591955350	0
8479894	Mars_	1679790	HT+MR	1911	1062	266	53	20	57	591951843	0
8479894	Mars_	2935047		3183	1245	138	21	5	28	599499054	0
8479894	Mars_	3879909	HT	4836	2688	415	53	23	57	599736822	0
8479894	Mars_	3886726	HT	3808	3186	732	182	100	192	593454857	0
8479894	Mars_	4065224	HT	2233	1573	305	35	14	81	591951115	0
8479894	Mars_	4520604	HT	2931	938	136	18	6	36	596776963	0
8479894	Mars_	3844594	HT	4829	3046	662	154	75	122	576517465	0
8479894	Mars_	3950097		3668	2730	544	126	62	158	593840136	0
8479894	Mars_	689769	DT	2093	945	146	26	0	41	323844364	0
8479894	Mars_	3968336	HT	4453	2472	401	85	46	144	599735856	0
8479894	Mars_	830448		4266	1489	158	11	2	13	480234067	0
8479894	Mars_	2365803		3874	1985	313	35	12	57	492598512	0
8479894	Mars_	3995898		2426	1746	283	39	12	57	595891452	0
8479894	Mars_	2769975		2837	1409	209	24	4	31	482397726	0
8479894	Mars_	3593479		1870	1076	117	13	1	10	594852075	0
8479894	Mars_	3401407	HT	2889	1195	262	33	4	61	489576863	0
8479894	Mars_	4312004	HT	4469	3176	543	62	41	82	565802948	0
8479894	Mars_	3347872		4490	2626	367	67	43	121	596640386	0
8479894	Mars_	3214350	DT	2085	1303	106	11	4	27	489880205	0
8479894	Mars_	884617	HT+MR	2080	1219	187	29	13	41	492600357	0
8479894	Mars_	3918036	HT	3399	2759	581	91	61	128	597599985	0
8479894	Mars_	3719385	DT	2248	1524	288	69	28	95	591960750	0
8479894	Mars_	3677003	HT	5164	3042	479	89	56	90	594735639	0
8479894	Mars_	1130570		2101	755	116	26	7	25	595891990	0
8479894	Mars_	4492096	HT	5359	2771	93	3	2	72	596651190	0
8479894	Mars_	4404687		3345	1982	380	54	27	66	591829950	0
8479894	Mars_	2792883		1614	742	119	18	7	21	475957676	0
8479894	Mars_	3165981		3438	1782	313	53	17	123	483582044	0
8479894	Mars_	975667	DT	2425	1104	137	15	4	15	309833420	0
8479894	Mars_	3886482		3718	2241	355	52	20	59	594852930	0
8479894	Mars_	3437094		3422	1804	334	84	21	82	599499838	0
8479894	Mars_	3644840		2158	737	102	14	1	43	596639284	0
8479894	Mars_	1612778	DT	2968	1436	171	26	9	76	490500291	0
8479894	Mars_	1900585		1735	285	32	5	0	13	592079717	0
8479894	Mars_	992512		3857	1729	241	31	9	24	306550839	0
8479894	Mars_	3728773		4445	1830	271	45	19	37	593284501	0
8479894	Mars_	3043451		3239	2354	422	68	23	95	483079654	0
8479894	Mars_	4005910		1132	808	74	4	0	4	591828056	0
8479894	Mars_	830047	DT	1380	623	100	11	3	16	324768956	0
8479894	Mars_	1120078		1796	772	104	10	2	16	484590788	0
8479894	Mars_	3980140		3638	2099	456	84	22	104	599248567	0
8479894	Mars_	1350666		1459	715	176	31	5	46	483075870	0
8479894	Mars_	1679797	HT	1974	903	134	11	3	28	453079245	0
8479894	Mars_	687323	DT	895	512	123	21	4	37	425100928	0
8479894	Mars_	1023967		1536	934	227	47	17	69	489412213	0
8479894	Mars_	1270895		1298	832	189	26	10	45	483083590	0
8479894	Mars_	429550	DT	1195	609	91	24	0	20	324769412	0
8479894	Mars_	2566506		2660	1371	191	30	18	36	408778831	0
8479894	Mars_	3838918		3273	2401	467	144	44	187	577515706	0
8479894	Mars_	865899		4477	1502	138	23	6	13	455732957	0
8479894	Mars_	3795349		2865	2009	278	42	21	45	593457146	0
8479894	Mars_	2205806		2350	639	116	10	2	15	490201598	0
8479894	Mars_	2552545		4712	2670	310	29	15	55	479450840	0
8479894	Mars_	3537060		1883	1232	329	84	28	114	490505818	0
8479894	Mars_	1101044	DT	2524	900	78	9	3	11	298757104	0
8479894	Mars_	690909	DT	2238	1550	353	93	25	130	430729697	0
8479894	Mars_	620333		3474	1549	192	34	9	50	489885261	0
8479894	Mars_	421066		2689	1232	241	39	6	72	305917813	0
8479894	Mars_	3940625	HT	4503	3086	653	147	63	141	593291137	0
8479894	Mars_	3684026		3861	2184	340	41	13	68	568852683	0
8479894	Mars_	923665	DT	2044	1659	413	101	21	122	482549182	0
8479894	Mars_	1231418		3727	1718	196	33	10	36	451134546	0
8479894	Mars_	963330	DT	2582	1032	146	13	1	15	305920208	0
8479894	Mars_	3389406	HT	4978	2078	373	69	25	63	482090970	0
8479894	Mars_	553820		2112	870	70	5	1	6	446906042	0
8479894	Mars_	3550706		1725	736	106	18	9	32	597739625	0
8479894	Mars_	4249332		2194	2188	483	119	44	93	591958496	0
8479894	Mars_	4249326		234	292	50	6	3	8	597744894	0
8479894	Mars_	3165982		3296	1409	165	17	9	57	456979310	0
8479894	Mars_	1091460	DT	1224	505	119	25	1	13	305918786	0
8479894	Mars_	2387330	DT	1577	629	66	2	2	11	428835996	0
8479894	Mars_	2217170		1609	728	108	20	7	31	491100770	0
8479894	Mars_	4065230		1476	1212	214	33	10	35	596639762	0
8479894	Mars_	4462082		3250	1955	349	38	22	51	595892723	0
8479894	Mars_	834370	DT	1175	597	53	1	0	3	299564505	0
8479894	Mars_	3302254		1529	1209	197	35	17	46	597741272	0
8479894	Mars_	3796165		1859	544	39	25	40	38	592080253	0
8479894	Mars_	3809992	HT	4524	3602	908	202	76	203	597601255	0
8479894	Mars_	2261284		1240	878	224	42	30	52	597746512	0
8479894	Mars_	1565693	DT	1756	1081	205	50	9	63	309834363	0
8479894	Mars_	869196	DT	2470	1114	237	51	14	60	480559140	0
8479894	Mars_	948777		2892	1512	467	74	24	93	491255602	0
8479894	Mars_	1946528		3277	1449	120	10	3	11	577931172	0
8479894	Mars_	2620490		3089	1194	154	28	5	36	492731299	0
8479894	Mars_	2552572		3407	1527	151	20	9	44	491101618	0
8479894	Mars_	784054	DT	824	483	79	9	2	5	309836575	0
8479894	Mars_	1349306		1470	737	116	15	7	20	451133120	0
8479894	Mars_	4251367		259	251	33	3	3	4	655307001	0
8862836	qquark	5273531		8783	5605	397	72	33	110	646376421	0
8862836	qquark	3838922		5187	2739	324	79	22	108	587251364	0
8862836	qquark	3469849	HT	7203	3295	262	28	12	28	587250950	0
8862836	qquark	3886726		4843	2828	313	72	37	107	585020612	0
8862836	qquark	4009587	MR	3195	2170	207	40	26	66	591090113	0
8862836	qquark	4983858		6569	5201	753	170	75	232	627193926	0
8862836	qquark	2089432	MR	4428	3224	441	62	30	118	524379516	0
8862836	qquark	4001513		4732	2353	140	14	5	26	588482761	0
8862836	qquark	5042671	MR	2571	1882	240	36	14	57	614519067	0
8862836	qquark	3497002		6366	3402	248	40	15	60	586295403	0
8862836	qquark	4097226	MR	4913	3356	529	158	69	225	614518291	0
8862836	qquark	4404683	HT	6084	4193	437	74	38	97	610599248	0
8862836	qquark	5139638		5054	2887	378	86	63	161	627194994	0
8862836	qquark	4183517		3162	903	91	12	9	18	586851683	0
8862836	qquark	4487439		8216	6194	1059	253	103	455	586294096	0
8862836	qquark	4973159		4572	3100	356	25	8	62	625351125	0
8862836	qquark	4065224		2434	1599	134	28	9	37	584791200	0
8862836	qquark	4973158	MR	3782	2385	224	34	17	58	614525489	0
8862836	qquark	3844594		5110	3197	407	61	31	82	579354441	0
